//single phase coef Number:=64,    upsample factor:=256, 
    3,    5,  -12,    6,  -11,    7,   -8,    1,    7,  -21,   38,  -63,   93, -130,  172, -221,  273, -328,  384, -437,  484, -521,  543, -543,  512, -439,  305,  -75, -329, 1121,-3250,29983, 7540,-3960, 2835,-2235, 1831,-1522, 1268,-1050,  859, -692,  546, -419,  311, -220,  146,  -87,   41,   -8,  -15,   29,  -36,   38,  -37,   31,  -27,   19,  -17,    8,  -10,   -1,    5,    0,
    3,    5,  -12,    6,  -11,    7,   -7,    0,    7,  -21,   39,  -64,   94, -130,  173, -221,  273, -328,  382, -435,  480, -516,  535, -533,  499, -423,  284,  -47, -366, 1173,-3335,29921, 7693,-4016, 2865,-2253, 1842,-1528, 1270,-1050,  858, -690,  543, -416,  308, -217,  143,  -84,   39,   -6,  -16,   30,  -37,   38,  -37,   32,  -27,   19,  -17,    8,  -10,   -1,    5,    0,
    3,    5,  -12,    6,  -11,    7,   -7,    0,    8,  -22,   40,  -64,   94, -131,  173, -221,  273, -327,  381, -432,  476, -510,  528, -522,  486, -406,  263,  -20, -402, 1224,-3420,29858, 7847,-4071, 2894,-2270, 1852,-1533, 1272,-1050,  857, -688,  540, -413,  305, -214,  140,  -82,   37,   -5,  -18,   31,  -38,   39,  -38,   32,  -28,   19,  -17,    8,  -10,   -1,    5,    0,
    3,    5,  -12,    6,  -11,    7,   -7,    0,    8,  -22,   40,  -65,   95, -132,  174, -222,  273, -326,  379, -429,  472, -504,  520, -512,  473, -389,  241,    8, -438, 1275,-3503,29794, 8001,-4126, 2923,-2287, 1861,-1538, 1274,-1050,  855, -685,  537, -410,  301, -211,  137,  -79,   35,   -3,  -19,   32,  -39,   40,  -38,   32,  -28,   19,  -17,    8,  -10,   -1,    5,    0,
    3,    5,  -11,    6,  -11,    7,   -6,   -1,    9,  -23,   41,  -66,   96, -132,  174, -222,  272, -325,  377, -426,  468, -499,  512, -502,  460, -372,  220,   35, -474, 1325,-3585,29728, 8155,-4180, 2952,-2303, 1871,-1543, 1276,-1050,  854, -683,  534, -406,  298, -208,  134,  -77,   32,   -1,  -21,   33,  -40,   40,  -38,   32,  -28,   19,  -17,    8,  -10,   -1,    5,    0,
    3,    5,  -11,    6,  -11,    7,   -6,   -1,    9,  -24,   42,  -67,   97, -133,  175, -222,  272, -324,  376, -424,  464, -493,  504, -492,  447, -356,  199,   62, -510, 1375,-3666,29661, 8310,-4234, 2980,-2319, 1880,-1548, 1278,-1050,  852, -680,  531, -403,  295, -205,  131,  -74,   30,    1,  -22,   34,  -41,   41,  -39,   33,  -28,   19,  -16,    8,   -9,   -1,    5,    0,
    3,    5,  -11,    5,  -10,    6,   -6,   -1,   10,  -24,   42,  -67,   97, -134,  175, -222,  272, -323,  374, -421,  460, -487,  496, -481,  433, -339,  177,   90, -546, 1425,-3746,29592, 8465,-4288, 3008,-2335, 1889,-1553, 1280,-1049,  850, -678,  528, -400,  291, -201,  128,  -71,   28,    3,  -24,   36,  -42,   41,  -39,   33,  -28,   19,  -16,    7,   -9,   -1,    5,    0,
    3,    5,  -11,    5,  -10,    6,   -6,   -2,   10,  -25,   43,  -68,   98, -134,  176, -222,  272, -322,  372, -418,  455, -481,  488, -471,  420, -322,  156,  117, -581, 1475,-3826,29523, 8621,-4341, 3035,-2351, 1898,-1557, 1281,-1049,  848, -675,  525, -396,  288, -198,  125,  -69,   26,    5,  -25,   37,  -42,   42,  -39,   33,  -28,   20,  -16,    7,   -9,   -1,    5,    0,
    3,    5,  -11,    5,  -10,    6,   -5,   -2,   10,  -25,   44,  -69,   99, -135,  176, -222,  271, -321,  370, -415,  451, -475,  480, -461,  407, -305,  135,  144, -616, 1523,-3904,29452, 8777,-4394, 3062,-2366, 1907,-1561, 1283,-1048,  846, -672,  521, -393,  284, -195,  122,  -66,   23,    7,  -27,   38,  -43,   43,  -40,   33,  -28,   20,  -16,    7,   -9,   -1,    5,    0,
    3,    5,  -11,    5,  -10,    6,   -5,   -3,   11,  -26,   44,  -69,   99, -136,  177, -222,  271, -320,  368, -412,  447, -469,  472, -450,  393, -288,  114,  171, -651, 1572,-3981,29379, 8933,-4447, 3089,-2381, 1915,-1565, 1284,-1047,  844, -669,  518, -389,  281, -191,  119,  -63,   21,    9,  -28,   39,  -44,   43,  -40,   33,  -28,   20,  -16,    7,   -9,   -1,    5,    0,
