// single phase coef Number:=24,    upsample factor:=160,     downsample factor:=147
   -1, -131, -142,  236, -404,  654,-1006, 1500,-2222, 3390,-5769,14950,25800,-6307, 3199,-1871, 1124, -656,  351, -157,   41,   25, -203,  -11,
   -1, -130, -145,  239, -407,  656,-1006, 1496,-2210, 3365,-5710,14684,25998,-6262, 3163,-1844, 1103, -640,  340, -149,   35,   29, -204,  -11,
   -1, -128, -148,  241, -409,  657,-1004, 1491,-2198, 3339,-5648,14419,26194,-6215, 3126,-1815, 1082, -624,  328, -140,   30,   33, -205,  -11,
   -1, -126, -151,  243, -411,  658,-1003, 1485,-2186, 3312,-5585,14153,26387,-6164, 3087,-1786, 1060, -607,  316, -132,   24,   37, -207,  -12,
    0, -125, -154,  246, -412,  658,-1001, 1479,-2172, 3283,-5521,13887,26577,-6111, 3047,-1756, 1037, -590,  303, -123,   18,   41, -208,  -12,
    0, -123, -157,  248, -414,  658, -999, 1473,-2158, 3254,-5455,13621,26764,-6055, 3005,-1725, 1014, -573,  291, -114,   12,   46, -209,  -13,
    0, -121, -159,  250, -415,  659, -997, 1466,-2143, 3224,-5387,13355,26949,-5996, 2962,-1694,  991, -556,  278, -105,    6,   50, -211,  -13,
    0, -120, -162,  252, -416,  658, -994, 1458,-2127, 3193,-5318,13089,27131,-5934, 2918,-1661,  967, -538,  265,  -96,    0,   54, -212,  -14,
    0, -118, -165,  253, -417,  658, -991, 1450,-2111, 3160,-5248,12823,27310,-5870, 2872,-1628,  942, -520,  252,  -87,   -7,   58, -213,  -14,
    0, -117, -167,  255, -418,  657, -987, 1442,-2094, 3127,-5177,12557,27486,-5802, 2825,-1594,  917, -502,  239,  -78,  -13,   62, -214,  -14,
    0, -115, -170,  257, -419,  657, -984, 1433,-2076, 3093,-5104,12292,27659,-5732, 2777,-1560,  892, -483,  226,  -69,  -19,   66, -216,  -15,
    0, -113, -173,  258, -420,  655, -979, 1424,-2057, 3058,-5029,12027,27829,-5659, 2727,-1524,  866, -464,  213,  -60,  -25,   70, -217,  -15,
    0, -112, -175,  260, -420,  654, -975, 1414,-2038, 3022,-4954,11762,27996,-5583, 2676,-1488,  840, -445,  199,  -50,  -31,   74, -218,  -16,
    0, -110, -178,  261, -421,  653, -970, 1403,-2019, 2985,-4877,11497,28160,-5504, 2624,-1451,  813, -426,  185,  -41,  -37,   79, -219,  -16,
    0, -109, -180,  262, -421,  651, -965, 1392,-1998, 2947,-4799,11233,28321,-5422, 2570,-1413,  786, -406,  171,  -31,  -44,   83, -220,  -17,
    0, -107, -182,  263, -421,  649, -959, 1381,-1977, 2909,-4720,10969,28479,-5338, 2515,-1375,  758, -386,  158,  -22,  -50,   87, -221,  -17,
    0, -106, -185,  264, -421,  647, -954, 1370,-1956, 2869,-4640,10706,28634,-5250, 2459,-1336,  730, -366,  143,  -12,  -56,   91, -222,  -18,
    0, -104, -187,  265, -421,  644, -948, 1357,-1934, 2829,-4559,10443,28785,-5160, 2402,-1296,  702, -346,  129,   -3,  -63,   95, -223,  -19,
    0, -103, -189,  266, -420,  642, -941, 1345,-1911, 2788,-4477,10181,28933,-5067, 2343,-1255,  673, -326,  115,    7,  -69,   99, -225,  -19,
    0, -101, -191,  267, -420,  639, -934, 1332,-1887, 2746,-4394, 9920,29078,-4970, 2283,-1214,  643, -305,  100,   17,  -75,  103, -226,  -20,
    0, -100, -194,  268, -419,  636, -927, 1318,-1863, 2703,-4309, 9659,29220,-4871, 2221,-1172,  614, -284,   86,   27,  -82,  107, -226,  -20,
    0,  -98, -196,  268, -418,  633, -920, 1304,-1839, 2660,-4224, 9399,29358,-4770, 2159,-1130,  584, -263,   71,   36,  -88,  111, -227,  -21,
    0,  -97, -198,  269, -417,  629, -913, 1290,-1814, 2616,-4138, 9140,29493,-4665, 2095,-1087,  554, -241,   56,   46,  -94,  115, -228,  -21,
