// single phase coef Number:=24,    upsample factor:=147,     downsample factor:=80
   12,  166,   63, -261,  455, -647,  605, -245, -706, 2430,-5792,16962,23151,-4203,  670,  672,-1135, 1054, -774,  398, -137,  -58,  202,   28,
   12,  164,   67, -263,  454, -640,  588, -217, -744, 2469,-5805,16746,23315,-4115,  601,  718,-1161, 1064, -775,  394, -132,  -62,  203,   29,
   11,  163,   70, -265,  453, -633,  571, -189, -781, 2506,-5816,16529,23476,-4025,  531,  764,-1186, 1074, -775,  389, -127,  -66,  204,   30,
   11,  162,   74, -268,  452, -625,  554, -161, -818, 2542,-5825,16311,23636,-3932,  461,  810,-1211, 1083, -774,  385, -121,  -70,  205,   31,
   11,  160,   77, -270,  451, -617,  536, -133, -854, 2578,-5832,16093,23792,-3838,  390,  856,-1236, 1092, -774,  380, -116,  -74,  206,   31,
   10,  159,   80, -272,  449, -609,  519, -105, -890, 2612,-5836,15874,23947,-3740,  318,  901,-1260, 1101, -773,  375, -111,  -78,  206,   32,
   10,  158,   84, -274,  448, -601,  502,  -77, -925, 2645,-5839,15654,24099,-3641,  245,  947,-1284, 1109, -772,  370, -105,  -82,  207,   33,
   10,  156,   87, -276,  446, -593,  484,  -49, -960, 2677,-5839,15433,24249,-3539,  172,  993,-1308, 1118, -770,  364, -100,  -86,  208,   33,
    9,  155,   90, -277,  444, -585,  466,  -22, -994, 2708,-5838,15212,24397,-3435,   99, 1039,-1332, 1125, -769,  359,  -94,  -90,  208,   34,
    9,  153,   93, -279,  442, -576,  449,    6,-1028, 2737,-5835,14990,24542,-3329,   25, 1085,-1355, 1133, -767,  353,  -88,  -94,  209,   35,
    9,  152,   96, -281,  440, -567,  431,   33,-1061, 2766,-5829,14767,24684,-3220,  -50, 1130,-1378, 1140, -765,  348,  -83,  -98,  210,   36,
    8,  151,  100, -282,  438, -559,  413,   60,-1094, 2793,-5822,14544,24824,-3109, -125, 1176,-1400, 1146, -762,  342,  -77, -102,  210,   37,
    8,  149,  103, -284,  436, -550,  395,   87,-1126, 2820,-5813,14321,24962,-2996, -201, 1221,-1423, 1153, -760,  336,  -71, -106,  211,   37,
