//single phase coef Number:=24,    upsample factor:=147,     downsample factor:=160
   -7,   76,  240, -297,  391, -411,  274,  122, -926, 2453,-5807,21837,19171,-6122, 2927,-1361,  466,   31, -261,  314, -270,  253,   58,   -6,
   -7,   75,  241, -296,  385, -399,  254,  152, -966, 2499,-5847,21625,19402,-6109, 2895,-1328,  439,   51, -273,  321, -273,  252,   59,   -6,
   -7,   73,  242, -294,  379, -387,  233,  181,-1005, 2544,-5885,21410,19631,-6094, 2861,-1295,  411,   71, -286,  328, -275,  251,   61,   -6,
   -6,   71,  244, -292,  373, -374,  213,  211,-1044, 2589,-5920,21194,19859,-6077, 2826,-1261,  383,   91, -299,  334, -278,  250,   62,   -6,
   -6,   70,  245, -290,  367, -362,  193,  240,-1081, 2631,-5952,20976,20086,-6057, 2790,-1227,  355,  111, -312,  341, -280,  249,   64,   -6,
   -6,   68,  246, -287,  361, -349,  172,  270,-1119, 2673,-5982,20756,20311,-6035, 2752,-1191,  327,  132, -324,  348, -283,  248,   65,   -6,
   -6,   67,  247, -285,  354, -337,  152,  298,-1155, 2713,-6010,20534,20534,-6010, 2713,-1155,  298,  152, -337,  354, -285,  247,   67,   -6,
   -6,   65,  248, -283,  348, -324,  132,  327,-1191, 2752,-6035,20311,20756,-5982, 2673,-1119,  270,  172, -349,  361, -287,  246,   68,   -6,
   -6,   64,  249, -280,  341, -312,  111,  355,-1227, 2790,-6057,20086,20976,-5952, 2631,-1081,  240,  193, -362,  367, -290,  245,   70,   -6,
   -6,   62,  250, -278,  334, -299,   91,  383,-1261, 2826,-6077,19859,21194,-5920, 2589,-1044,  211,  213, -374,  373, -292,  244,   71,   -6,
   -6,   61,  251, -275,  328, -286,   71,  411,-1295, 2861,-6094,19631,21410,-5885, 2544,-1005,  181,  233, -387,  379, -294,  242,   73,   -7,
   -6,   59,  252, -273,  321, -273,   51,  439,-1328, 2895,-6109,19402,21625,-5847, 2499, -966,  152,  254, -399,  385, -296,  241,   75,   -7,
   -6,   58,  253, -270,  314, -261,   31,  466,-1361, 2927,-6122,19171,21837,-5807, 2453, -926,  122,  274, -411,  391, -297,  240,   76,   -7,
   -6,   56,  253, -267,  307, -248,   12,  493,-1393, 2958,-6132,18938,22048,-5764, 2405, -886,   91,  295, -423,  397, -299,  238,   78,   -7,
   -6,   55,  254, -264,  300, -235,   -8,  519,-1424, 2988,-6139,18704,22256,-5718, 2356, -845,   61,  315, -435,  403, -301,  237,   79,   -7,
   -5,   54,  255, -261,  293, -222,  -27,  545,-1455, 3017,-6145,18469,22463,-5670, 2305, -804,   30,  336, -447,  408, -302,  235,   81,   -7,
   -5,   52,  255, -258,  286, -209,  -47,  571,-1484, 3044,-6147,18233,22667,-5619, 2254, -762,   -1,  356, -459,  414, -304,  234,   83,   -7,
   -5,   51,  256, -255,  278, -197,  -66,  596,-1514, 3070,-6148,17996,22869,-5566, 2201, -720,  -32,  377, -471,  419, -305,  232,   84,   -7,
   -5,   50,  256, -252,  271, -184,  -85,  621,-1542, 3094,-6146,17757,23069,-5509, 2147, -677,  -63,  397, -482,  425, -306,  230,   86,   -7,
   -5,   48,  257, -248,  264, -171, -104,  646,-1569, 3117,-6142,17518,23267,-5451, 2092, -633,  -94,  418, -494,  430, -307,  228,   88,   -7,
   -5,   47,  257, -245,  256, -158, -123,  671,-1596, 3139,-6136,17277,23463,-5389, 2035, -589, -126,  438, -505,  435, -308,  226,   90,   -7,
   -5,   46,  257, -241,  249, -145, -142,  694,-1622, 3159,-6127,17035,23656,-5325, 1978, -545, -157,  458, -517,  440, -309,  225,   91,   -7,
   -5,   44,  257, -238,  242, -133, -161,  718,-1648, 3179,-6116,16793,23846,-5258, 1919, -500, -189,  478, -528,  444, -310,  223,   93,   -7,
   -5,   43,  258, -234,  234, -120, -179,  741,-1672, 3197,-6103,16549,24035,-5188, 1860, -454, -221,  499, -539,  449, -311,  220,   95,   -7,
   -5,   42,  258, -231,  227, -107, -197,  764,-1696, 3213,-6088,16305,24221,-5116, 1799, -409, -253,  519, -550,  453, -312,  218,   97,   -7,
   -5,   41,  258, -227,  219,  -94, -216,  786,-1719, 3228,-6070,16060,24404,-5040, 1737, -362, -285,  539, -561,  458, -312,  216,   98,   -7,
   -4,   39,  258, -223,  211,  -82, -233,  808,-1741, 3242,-6051,15814,24585,-4963, 1674, -316, -317,  559, -571,  462, -312,  214,  100,   -7,
   -4,   38,  258, -220,  204,  -69, -251,  830,-1763, 3255,-6029,15568,24763,-4882, 1609, -269, -349,  579, -582,  466, -313,  212,  102,   -8,
   -4,   37,  258, -216,  196,  -57, -269,  851,-1783, 3266,-6005,15321,24939,-4799, 1544, -221, -381,  598, -592,  470, -313,  209,  104,   -8,
   -4,   36,  258, -212,  188,  -44, -286,  872,-1803, 3276,-5980,15074,25111,-4713, 1478, -174, -413,  618, -602,  474, -313,  207,  106,   -8,
   -4,   35,  257, -208,  181,  -32, -303,  892,-1822, 3285,-5952,14826,25282,-4624, 1411, -126, -445,  637, -612,  478, -313,  205,  107,   -8,
   -4,   34,  257, -204,  173,  -19, -320,  912,-1841, 3292,-5922,14577,25449,-4532, 1342,  -77, -478,  657, -622,  481, -313,  202,  109,   -8,
   -4,   33,  257, -200,  165,   -7, -337,  931,-1858, 3298,-5890,14328,25614,-4438, 1273,  -28, -510,  676, -632,  484, -313,  200,  111,   -8,
   -4,   32,  257, -196,  157,    5, -353,  950,-1875, 3303,-5857,14079,25776,-4341, 1203,   21, -542,  695, -641,  488, -312,  197,  113,   -8,
   -4,   30,  256, -192,  150,   17, -370,  968,-1891, 3306,-5821,13829,25935,-4241, 1131,   70, -574,  714, -651,  491, -312,  194,  115,   -8,
   -4,   29,  256, -187,  142,   29, -386,  986,-1906, 3309,-5783,13580,26091,-4139, 1059,  120, -606,  733, -660,  493, -311,  191,  117,   -8,
   -4,   28,  256, -183,  134,   41, -402, 1004,-1921, 3310,-5744,13330,26244,-4034,  986,  169, -638,  751, -669,  496, -311,  189,  119,   -8,
   -3,   27,  255, -179,  126,   53, -417, 1021,-1934, 3309,-5703,13080,26394,-3926,  912,  219, -670,  770, -677,  499, -310,  186,  121,   -8,
   -3,   26,  255, -174,  118,   65, -433, 1037,-1947, 3308,-5660,12830,26541,-3815,  837,  270, -702,  788, -686,  501, -309,  183,  123,   -8,
   -3,   25,  254, -170,  111,   77, -448, 1053,-1959, 3305,-5615,12579,26686,-3702,  761,  320, -734,  806, -694,  503, -308,  180,  124,   -8,
   -3,   24,  253, -166,  103,   89, -462, 1069,-1970, 3301,-5569,12329,26827,-3586,  685,  371, -766,  824, -702,  505, -307,  177,  126,   -8,
   -3,   24,  253, -161,   95,  100, -477, 1084,-1980, 3296,-5521,12079,26965,-3467,  607,  422, -797,  841, -710,  507, -305,  174,  128,   -8,
   -3,   23,  252, -157,   87,  112, -491, 1099,-1990, 3290,-5471,11829,27099,-3346,  529,  473, -829,  859, -718,  509, -304,  171,  130,   -8,
   -3,   22,  251, -152,   80,  123, -506, 1113,-1998, 3282,-5420,11579,27231,-3222,  450,  524, -860,  876, -726,  511, -302,  168,  132,   -8,
   -3,   21,  250, -148,   72,  134, -519, 1127,-2006, 3273,-5366,11330,27360,-3095,  371,  575, -892,  893, -733,  512, -301,  164,  134,   -7,
   -3,   20,  250, -143,   64,  145, -533, 1140,-2014, 3264,-5312,11080,27485,-2966,  290,  626, -923,  910, -740,  513, -299,  161,  136,   -7,
