// single phase coef Number:=56,    upsample factor:=160,     downsample factor:=441
   -5,  -15,  -23,  -13,   36,  113,  171,  142,    3, -165, -214,  -51,  235,  390,  195, -279, -634, -446,  294, 1009,  916, -236,-1690,-1997,  -48, 3898, 8090,10284, 9233, 5539, 1241,-1563,-2016, -808,  597, 1101,  605, -218, -641, -450,   37,  363,  323,   51, -179, -205,  -63,  102,  174,  141,   63,    0,  -23,  -19,   -8,   -2,
   -5,  -15,  -23,  -13,   35,  113,  171,  142,    4, -164, -215,  -53,  234,  390,  197, -276, -633, -449,  289, 1006,  920, -227,-1683,-2001,  -68, 3870, 8067,10280, 9249, 5567, 1265,-1553,-2020, -817,  590, 1101,  610, -213, -641, -453,   34,  362,  324,   53, -178, -205,  -64,  101,  173,  141,   63,    1,  -23,  -19,   -8,   -2,
   -5,  -15,  -23,  -13,   35,  113,  171,  143,    6, -163, -215,  -55,  232,  390,  199, -273, -632, -452,  283, 1003,  924, -217,-1676,-2006,  -87, 3843, 8045,10276, 9266, 5594, 1289,-1543,-2023, -827,  584, 1102,  615, -209, -640, -456,   31,  361,  325,   55, -177, -206,  -65,  100,  173,  142,   64,    1,  -23,  -19,   -8,   -2,
   -5,  -14,  -23,  -13,   34,  112,  171,  143,    7, -162, -215,  -56,  230,  390,  202, -270, -631, -455,  278, 1001,  928, -208,-1669,-2010, -106, 3815, 8023,10272, 9282, 5621, 1313,-1532,-2027, -837,  577, 1102,  620, -204, -639, -458,   28,  360,  326,   57, -176, -206,  -66,   99,  173,  142,   64,    1,  -23,  -19,   -8,   -2,
   -5,  -14,  -23,  -13,   34,  112,  171,  144,    8, -162, -216,  -58,  228,  390,  204, -267, -630, -458,  272,  998,  932, -198,-1662,-2014, -126, 3787, 8001,10267, 9298, 5649, 1337,-1522,-2030, -846,  570, 1102,  625, -200, -638, -461,   25,  359,  328,   59, -175, -207,  -67,   98,  173,  143,   65,    2,  -23,  -19,   -8,   -2,
   -5,  -14,  -23,  -13,   34,  111,  171,  144,    9, -161, -216,  -59,  227,  389,  206, -263, -630, -462,  267,  995,  936, -189,-1654,-2018, -145, 3759, 7978,10263, 9314, 5676, 1362,-1511,-2034, -856,  563, 1102,  629, -195, -638, -463,   22,  358,  329,   60, -175, -207,  -68,   97,  173,  143,   65,    2,  -23,  -19,   -8,   -2,
   -5,  -14,  -23,  -14,   33,  111,  170,  145,   10, -160, -216,  -61,  225,  389,  208, -260, -629, -465,  262,  992,  940, -180,-1647,-2022, -164, 3731, 7956,10258, 9330, 5703, 1386,-1500,-2037, -866,  557, 1103,  634, -191, -637, -466,   19,  357,  330,   62, -174, -208,  -69,   97,  173,  143,   66,    2,  -23,  -19,   -8,   -2,
   -5,  -14,  -23,  -14,   33,  110,  170,  145,   11, -159, -216,  -63,  223,  389,  211, -257, -628, -468,  256,  989,  944, -170,-1640,-2026, -183, 3704, 7933,10253, 9345, 5731, 1410,-1489,-2040, -875,  550, 1103,  639, -186, -636, -468,   16,  356,  331,   64, -173, -208,  -70,   96,  173,  144,   66,    2,  -23,  -19,   -8,   -2,
   -5,  -14,  -23,  -14,   32,  110,  170,  146,   12, -158, -217,  -64,  222,  389,  213, -254, -627, -471,  251,  986,  947, -161,-1632,-2030, -202, 3676, 7910,10248, 9361, 5758, 1434,-1479,-2044, -885,  543, 1103,  644, -182, -635, -471,   13,  355,  332,   66, -172, -208,  -71,   95,  173,  144,   67,    3,  -22,  -19,   -8,   -2,
   -4,  -14,  -23,  -14,   32,  109,  170,  147,   13, -157, -217,  -66,  220,  389,  215, -251, -626, -474,  246,  984,  951, -151,-1625,-2034, -221, 3648, 7888,10243, 9376, 5785, 1459,-1468,-2047, -895,  536, 1103,  649, -177, -635, -474,   10,  354,  334,   68, -171, -209,  -73,   94,  173,  145,   67,    3,  -22,  -19,   -8,   -2,
   -4,  -14,  -23,  -14,   31,  109,  170,  147,   14, -156, -217,  -67,  218,  389,  218, -248, -625, -477,  240,  981,  955, -142,-1617,-2037, -240, 3621, 7865,10238, 9392, 5812, 1483,-1456,-2050, -904,  529, 1103,  654, -173, -634, -476,    7,  353,  335,   70, -170, -209,  -74,   93,  172,  145,   68,    3,  -22,  -19,   -9,   -2,
   -4,  -14,  -23,  -14,   31,  108,  170,  148,   15, -155, -217,  -69,  216,  389,  220, -245, -623, -480,  235,  978,  959, -133,-1610,-2041, -258, 3593, 7842,10233, 9407, 5840, 1508,-1445,-2053, -914,  522, 1103,  659, -168, -633, -479,    4,  352,  336,   72, -169, -210,  -75,   92,  172,  145,   68,    3,  -22,  -19,   -9,   -2,
